src,tgt,current_line,New Line,Line,abs_src_Length,abs_src_MaxDepDepth,abs_src_MaxDepLength,abs_src_DiffWords,abs_src_Leven,abs_src_WordCount,abs_tgt_Length,abs_tgt_MaxDepDepth,abs_tgt_MaxDepLength,abs_tgt_DiffWords,abs_tgt_Leven,abs_tgt_WordCount,Length_ratio,MaxDepDepth_ratio,MaxDepLength_ratio,DiffWords_ratio,Leven_ratio,WordCount_ratio,abs_src_FreqRank,abs_tgt_FreqRank,FreqRank_ratio,abs_src_FKGL_Grade,abs_tgt_FKGL_Grade,FKGL_Grade_ratio,abs_src_ARI_Grade,abs_tgt_ARI_Grade,ARI_Grade_ratio,similarity,label,"(2, 'label')","(3, 'label')","(4, 'label')","(5, 'label')","(6, 'label')","(7, 'label')","(8, 'label')","(2, 'label').1","(3, 'label').1","(4, 'label').1","(5, 'label').1","(6, 'label').1"
"Tesla died of heart failure alone in room 3327 of the New Yorker Hotel, on 7 January 1943.","Tesla died in room 3327 of the New Yorker Hotel on January 7, 1943.",6030,6072,27195,90.0,7.0,14.0,3.0,0.82,18.0,67.0,6.0,9.0,2.0,0.82,14.0,0.74,0.86,0.64,0.67,0.82,0.78,7.71,8.49,1.1,7,6,0.86,7,4,0.57,0.9090206623077391,1,1,1,1,1,0,1,1,1,1,1,1,0
The second match was between Chavo Guerrero and Jimmy Wang Yang for the WWE Cruiserweight Championship.,Tag team match for the World Tag Team Championship 08:51 2 Chavo Guerrero (c) beat Jimmy Wang Yang.,78990,79630,294267,103.0,4.0,8.0,5.0,0.49,16.0,99.0,5.0,14.0,4.0,0.49,18.0,0.96,1.25,1.75,0.8,0.49,1.12,9.88,9.37,0.95,10,7,0.7,12,9,0.75,0.7955902218818665,0,1,1,1,1,0,1,1,1,1,1,1,0
"Space Shuttle Endeavour (Orbiter Vehicle Designation: OV-105) is one of two currently operational orbiters in the Space Shuttle fleet of NASA, the space agency of the United States.",Space Shuttle Endeavour (OV-105) is the fifth space shuttle run by NASA.,153465,154686,243085,181.0,7.0,16.0,9.0,0.49,28.0,72.0,4.0,4.0,2.0,0.49,12.0,0.4,0.57,0.25,0.22,0.49,0.43,10.03,9.8,0.98,13,4,0.31,14,8,0.57,0.7787728905677795,0,1,1,1,1,0,1,1,1,1,1,1,0
"A few years later, John and Jenny welcome a daughter, Colleen, to their family.","A couple years later Jenny has a third child a daughter, Colleen.",130445,131481,259102,79.0,3.0,6.0,2.0,0.61,14.0,65.0,3.0,3.0,3.0,0.61,12.0,0.82,1.0,0.5,1.5,0.61,0.86,7.44,7.11,0.96,6,4,0.67,8,6,0.75,0.7026902437210083,1,1,1,1,1,0,1,1,1,1,1,1,0
"Vaihingen an der Enz is located on the western periphery of the middle Neckar region, between Stuttgart and Karlsruhe, in southern Germany.",People,108142,109006,95971,139.0,6.0,12.0,7.0,0.07,22.0,6.0,0.0,0.0,0.0,0.07,1.0,0.04,0.08,0.04,0.07,0.07,0.05,10.88,7.06,0.65,12,8,0.67,14,7,0.5,0.0826173722743988,0,1,1,1,1,0,1,1,1,1,1,1,0
No damage or casualties were reported in association with this tropical cyclone.,No deaths or damages were reported.,19113,19269,78711,80.0,5.0,4.0,5.0,0.49,12.0,35.0,2.0,4.0,2.0,0.49,6.0,0.44,0.4,1.0,0.4,0.49,0.5,9.13,8.63,0.95,13,4,0.31,12,5,0.42,0.6348087191581726,1,1,1,1,1,0,1,1,1,1,1,1,0
"1M1 Records is an Australian record label formed in 1988 as oneMone Records, to promote and archive Australian film soundtracks.",1M1 Records is an Australian record label formed in 1988 as oneMone Records.,11459,11553,95910,128.0,5.0,9.0,5.0,0.75,20.0,76.0,5.0,4.0,2.0,0.75,13.0,0.59,1.0,0.44,0.4,0.75,0.65,8.87,9.5,1.07,8,4,0.5,14,8,0.57,0.8041759133338928,1,1,1,1,1,0,1,1,1,1,1,1,0
"While in practice, only a small percentage of these constitutional complaints are successful, the Constitutional Court is known to frequently antagonise both the executive and the legislative branches with far-reaching decisions.","Usually only a small percentage of these constitutional complaints, called (Verfassungsbeschwerden) are successful.",88780,89489,291116,229.0,7.0,11.0,12.0,0.51,31.0,115.0,5.0,14.0,6.0,0.51,13.0,0.5,0.71,1.27,0.5,0.51,0.42,8.68,8.83,1.02,13,13,1.0,14,14,1.0,0.5781444311141968,1,1,1,1,1,0,1,1,1,1,1,1,0
"With the Young Americans sessions mostly concluded in late 1974, the material was delayed while Bowie extricated himself from his contract with manager Tony DeFries.","Duran Duran - 12 ""single for"" Careless Memories ""; included on Starman: Rare and Exclusive Versions of 18 Classic David Bowie Songs",193505,195018,218347,165.0,6.0,8.0,8.0,0.39,25.0,131.0,4.0,7.0,7.0,0.39,22.0,0.79,0.67,0.88,0.88,0.39,0.88,8.79,10.39,1.18,13,12,0.92,14,14,1.0,0.4726586639881134,0,1,1,1,1,0,1,1,1,1,1,1,0
"He was educated privately and later studied at the Royal Academy of Music, and with George Oldroyd.","He became a student at the Royal Academy of Music, studying under George Oldroyd.",48823,49215,137666,99.0,5.0,13.0,6.0,0.72,17.0,81.0,5.0,10.0,4.0,0.72,14.0,0.82,1.0,0.77,0.67,0.72,0.82,8.58,7.75,0.9,11,9,0.82,10,8,0.8,0.7834197878837585,1,1,1,1,1,0,1,1,1,1,1,1,0
Gottfried von Strassburg writes his epic poem Tristan (approximate date).,June 24 - Count Floris IV of Holland (died 1234),129251,130276,91870,73.0,4.0,3.0,4.0,0.35,10.0,48.0,3.0,5.0,1.0,0.35,10.0,0.66,0.75,1.67,0.25,0.35,1.0,10.13,9.05,0.89,8,1,0.12,14,4,0.29,0.5092304944992065,0,1,1,1,1,0,1,1,1,1,1,1,0
"Bryce Chad Salvador (born February 11, 1976) is a professional ice hockey defenceman who currently plays for the New Jersey Devils of the NHL.","Bryce Chad Salvador (born February 11, 1976 in Brandon, Manitoba) is a professional ice hockey defenceman who currently plays for the New Jersey Devils of the NHL.",58265,58739,108456,142.0,7.0,8.0,7.0,0.93,24.0,163.0,7.0,12.0,9.0,0.93,27.0,1.15,1.0,1.5,1.29,0.93,1.12,9.46,9.61,1.02,12,13,1.08,14,14,1.0,0.9734708666801452,1,1,1,1,1,0,1,1,1,1,1,1,0
This also marked the first time that all three New York NHL teams made the playoffs in the same season.,This also marked the first time that all three New York City metro area teams made the playoffs in the same season.,187303,188782,47568,103.0,5.0,8.0,1.0,0.92,20.0,115.0,6.0,10.0,1.0,0.92,22.0,1.12,1.2,1.25,1.0,0.92,1.1,7.22,6.73,0.93,6,6,1.0,8,10,1.25,0.9685477018356324,1,1,1,1,1,0,1,1,1,1,1,1,0
Appleby Matthews was the orchestra's first chief conductor.,Appleby Matthews conducted its first concert.,24281,24474,265519,59.0,3.0,6.0,2.0,0.67,8.0,45.0,2.0,3.0,3.0,0.67,6.0,0.76,0.67,0.5,1.5,0.67,0.75,9.43,9.49,1.01,9,8,0.89,13,13,1.0,0.6720259189605713,1,1,1,1,1,0,1,1,1,1,1,1,0
"Sursk is a town in Gorodishchensky District of Penza Oblast, Russia, located on the left bank of the Sura River, east of Penza.",Sursk is located on left Sura River's bank in 92 km from Penza.,43875,44218,227127,127.0,7.0,10.0,5.0,0.48,23.0,63.0,5.0,8.0,2.0,0.48,13.0,0.5,0.71,0.8,0.4,0.48,0.57,11.75,11.35,0.97,9,4,0.44,12,4,0.33,0.6503480672836304,1,1,1,1,1,0,1,1,1,1,1,1,0
"In some cases, public nudity may be legal.","In some places, public nudity may be legal.",199431,200983,210288,42.0,3.0,7.0,3.0,0.94,8.0,43.0,3.0,7.0,2.0,0.94,8.0,1.02,1.0,1.0,0.67,0.94,1.0,7.06,7.07,1.0,6,5,0.83,3,4,1.33,0.9800980687141418,1,1,1,1,1,0,1,1,1,1,1,1,0
"In chemistry, an alcohol is any organic compound in which a hydroxyl functional group (- OH) is bound to a carbon atom, usually connected to other carbon or hydrogen atoms.",H H H,162563,163850,254902,172.0,9.0,12.0,10.0,0.03,30.0,5.0,1.0,2.0,0.0,0.03,3.0,0.03,0.11,0.17,0.05,0.03,0.1,8.85,7.96,0.9,13,0,0.0,14,0,0.0,0.2993622720241546,0,1,1,1,1,0,1,1,1,1,1,1,0
Stonewall now works with 500 major employers providing advice and support to lesbian and gay staff.,Stonewall helps 300 big employers across Britain by giving advice and support to lesbian and gay staff.,168945,170283,143893,99.0,8.0,3.0,5.0,0.76,16.0,103.0,6.0,6.0,4.0,0.76,17.0,1.04,0.75,2.0,0.8,0.76,1.06,8.56,8.2,0.96,8,8,1.0,11,11,1.0,0.8779529929161072,1,1,1,1,1,0,1,1,1,1,1,1,0
Dortan is a commune in the Ain department in eastern France.,Dortan is a commune.,178749,180169,175979,60.0,6.0,3.0,3.0,0.5,11.0,20.0,2.0,2.0,2.0,0.5,4.0,0.33,0.33,0.67,0.67,0.5,0.36,9.76,13.27,1.36,6,4,0.67,6,1,0.17,0.6880573630332947,1,1,1,1,1,0,1,1,1,1,1,1,0
"The term ""accessibility"" is also used in the Convention on the Rights of Persons with Disabilities as well as the term ""universal design"".","The word accessibility is used in the Convention on the Rights of Persons with Disabilities, mostly in article 9.",157833,159086,249433,138.0,6.0,15.0,6.0,0.78,23.0,113.0,4.0,13.0,5.0,0.78,19.0,0.82,0.67,0.87,0.83,0.78,0.83,8.65,9.31,1.08,13,12,0.92,14,12,0.86,0.6846045255661011,1,1,1,1,1,0,1,1,1,1,1,1,0
"One cycle after an eclipse, the Sun, Earth, and Moon return to approximately the same relative geometry, and a nearly identical eclipse will occur.",The Saros cycle is an eclipse cycle of about 18 years 11 days 8 hours (about 6585 days).,101637,102448,240989,147.0,4.0,14.0,6.0,0.39,24.0,88.0,5.0,12.0,1.0,0.39,18.0,0.6,1.25,0.86,0.17,0.39,0.75,8.64,8.0,0.93,13,4,0.31,14,6,0.43,0.4445302486419678,0,1,1,1,1,0,1,1,1,1,1,1,0
"Eva (Again) - Voted off, again for the same reason as before.",Eva (Second): for the same reason as before and because her presence intimidates the other campers.,69984,70549,282925,61.0,4.0,5.0,1.0,0.49,12.0,99.0,4.0,10.0,2.0,0.49,16.0,1.62,1.0,2.0,2.0,0.49,1.33,9.69,10.89,1.12,4,10,2.5,6,11,1.83,0.5967016816139221,1,1,1,1,1,0,1,1,1,1,1,1,0
"Additionally, he has been a frequent guest lecturer at many conservatories in Finland and Sweden since the late 1990s.","Additionally, he has been a guest lecturer at many conservatories in Scandinavia.",209934,211575,115835,118.0,6.0,12.0,6.0,0.76,19.0,81.0,5.0,4.0,4.0,0.76,12.0,0.69,0.83,0.33,0.67,0.76,0.63,8.92,10.13,1.14,12,13,1.08,13,12,0.92,0.8518242239952087,1,1,1,1,1,0,1,1,1,1,1,1,0
"The gender identities one may identify as include male, female, both, somewhere in between (""third gender""), or neither.",Gender or Gender Identity is how someone feels inside.,66439,66981,253268,120.0,6.0,12.0,5.0,0.4,18.0,54.0,3.0,4.0,2.0,0.4,9.0,0.45,0.5,0.33,0.4,0.4,0.5,8.05,9.33,1.16,10,8,0.8,14,7,0.5,-0.0086189052090048,0,1,1,1,1,0,1,1,1,1,1,1,0
"Jari Olavi Litmanen (born 20 February 1971 in Lahti) is a Finnish footballer, currently being a free agent.",Jari Litmanen (born 20 February 1971) is a Finnish football player. He plays for Lahti and Finland national team.,38137,38441,232406,107.0,3.0,7.0,3.0,0.68,18.0,56.0,4.0,5.0,3.0,0.68,9.5,0.52,1.33,0.71,1.0,0.68,0.53,11.58,9.3,0.8,8,6,0.75,11,7,0.64,0.782437264919281,0,1,1,1,1,0,1,1,1,1,1,1,0
Failure to repay such debts often resulted in imprisonment in debtor's prisons or the claiming of property by the government.,(/O2006/O) Give Me Liberty!,69565,70126,51126,125.0,6.0,7.0,6.0,0.14,20.0,27.0,2.0,2.0,0.0,0.14,4.0,0.22,0.33,0.29,0.08,0.14,0.2,9.61,8.83,0.92,12,4,0.33,14,9,0.64,0.0534131415188312,0,1,1,1,1,0,1,1,1,1,1,1,0
"Coux, Charente-Maritime, in the Charente-Maritime département","Coux-et-Bigaroque, in the Dordogne département",184531,185991,229589,61.0,4.0,6.0,3.0,0.64,6.0,46.0,3.0,4.0,3.0,0.64,5.0,0.75,0.75,0.67,1.0,0.64,0.83,11.69,14.21,1.22,10,12,1.2,14,14,1.0,0.8357903361320496,1,1,1,1,1,0,1,1,1,1,1,1,0
Nancy Nabil Ajram (Arabic: Ù Ø Ù Ø Ù Ù Ø Ù Ù Ø Ø Ø Ù,Nancy Ajram or Nancy Agram (Arabic: Ù Ø Ù Ø Ù Ø Ø Ø Ù,176525,177927,8525,52.0,5.0,16.0,2.0,0.76,17.0,53.0,4.0,15.0,2.0,0.76,15.0,1.02,0.8,0.94,1.0,0.76,0.88,11.93,11.93,1.0,4,4,1.0,0,0,0.0,0.9695357084274292,1,1,1,1,1,0,1,1,1,1,1,1,0
"The magazine Publishers Weekly raved about Bernstein's ""snappy delivery and all the right funny touches"" that made the ""action-packed fantasy such fun.""","The magazine Publishers Weekly praised Bernstein's ""snappy (quick) delivery and all the right funny touches"" that made the ""action-packed fantasy such fun.""",118754,119693,144224,152.0,7.0,8.0,8.0,0.94,22.0,156.0,6.0,8.0,8.0,0.94,22.0,1.03,0.86,1.0,1.0,0.94,1.0,8.97,8.91,0.99,13,13,1.0,14,14,1.0,0.9675147533416748,1,1,1,1,1,0,1,1,1,1,1,1,0
"Christopher Edmund ""Chris"" Kirkland (born 2 May 1981 in Leicestershire, England) is an English footballer who currently plays as a goalkeeper for Wigan Athletic in the Premier League.",Chris Kirkland (born 2 May 1981) is an English football player. He plays for Wigan Athletic.,122282,123249,122271,183.0,9.0,11.0,10.0,0.62,28.0,45.5,4.0,7.0,2.0,0.62,8.0,0.25,0.44,0.64,0.2,0.62,0.29,9.71,8.37,0.86,13,4,0.31,14,5,0.36,0.7548183798789978,1,1,1,1,1,0,1,1,1,1,1,1,0
See full article (PDF) below 'The Fourth \/O/ Philharmonic' subheading for entire item.,People at that time were very prejudiced.,123710,124689,164889,87.0,6.0,7.0,4.0,0.33,13.0,41.0,4.0,4.0,1.0,0.33,7.0,0.47,0.67,0.57,0.25,0.33,0.54,9.54,8.88,0.93,10,4,0.4,12,6,0.5,0.1231792420148849,0,1,1,1,1,0,1,1,1,1,1,1,0
"1958 & ndash; The American Atomic Energy Commission, with supporting military units, carries out an underground nuclear weapon test at the Nevada Test Site, just north of Las Vegas, Nevada.",1971 - The U.S. conducts an underground nuclear weapon test at the Nevada Test Site.,73625,74221,269572,189.0,5.0,15.0,10.0,0.55,30.0,84.0,4.0,5.0,4.0,0.55,15.0,0.44,0.8,0.33,0.4,0.55,0.5,8.67,8.7,1.0,13,4,0.31,14,6,0.43,0.7692492604255676,0,1,1,1,1,0,1,1,1,1,1,1,0
"He was the first non-European to be admitted into the International Music Society, of which he was a co-founder.",He was the first non-European to be admitted into the International Music Society of which he was a co-founder.,10973,11064,98977,112.0,6.0,8.0,4.0,1.0,19.0,111.0,6.0,8.0,4.0,1.0,19.0,0.99,1.0,1.0,1.0,1.0,1.0,8.45,8.45,1.0,12,12,1.0,11,11,1.0,0.9818652868270874,1,1,1,1,1,0,1,1,1,1,1,1,0
Events of 1687 January - June 19 March - The men under explorer Robert Cavelier de La Salle murder him while searching for the mouth of the Mississippi River.,Events March 19 - The men under explorer Robert Cavelier de La Salle murder him while searching for the mouth of the Mississippi River.,18476,18624,248434,158.0,6.0,8.0,4.0,0.9,29.0,135.0,6.0,8.0,4.0,0.9,24.0,0.85,1.0,1.0,1.0,0.9,0.83,8.31,8.47,1.02,13,11,0.85,14,13,0.93,0.9549259543418884,1,1,1,1,1,0,1,1,1,1,1,1,0
This species is very popularly kept as a pet and exhibited in zoos.,com,200367,201927,238942,67.0,3.0,5.0,2.0,0.06,13.0,3.0,0.0,0.0,0.0,0.06,1.0,0.04,0.17,0.1,0.25,0.06,0.08,9.71,8.97,0.92,7,0,0.0,5,0,0.0,0.0299328528344631,0,1,1,1,1,0,1,1,1,1,1,1,0
"Mont Ventoux has become legendary as the scene of one of the most gruelling climbs in the Tour de France bicycle race, which has ascended the mountain fourteen times since 1951.",Winners of the Mont Ventoux stage at the Tour de France,173225,174599,123317,177.0,11.0,6.0,4.0,0.34,31.0,55.0,4.0,6.0,2.0,0.34,11.0,0.31,0.36,1.0,0.5,0.34,0.35,9.8,9.79,1.0,12,3,0.25,14,3,0.21,0.7017585635185242,0,1,1,1,1,0,1,1,1,1,1,1,0
In Iran the Gozinesh Law (passed in 1985) has the effect of prohibiting Mandaeans from fully participating in civil life.,"In Iran, Mandeans do not have a problem with violence, but they are prohibited from fully participating in civil life because of Gozinesh Law.",77484,78112,185384,121.0,8.0,6.0,6.0,0.59,20.0,142.0,6.0,9.0,7.0,0.59,24.0,1.17,0.75,1.5,1.17,0.59,1.2,8.93,8.62,0.97,11,13,1.18,13,14,1.08,0.6777694225311279,1,1,1,1,1,0,1,1,1,1,1,1,0
"Others dispute these claims and following study of her parents' ancestry, assert that Misora's background is not Korean, but Japanese.","After studying her ancestry, they think that her parents were not Korean, but rather Japanese.",6492,6543,54381,134.0,6.0,12.0,8.0,0.57,20.0,94.0,4.0,10.0,5.0,0.57,15.0,0.7,0.67,0.83,0.62,0.57,0.75,8.81,8.41,0.95,13,9,0.69,14,11,0.79,0.5823282599449158,1,1,1,1,1,0,1,1,1,1,1,1,0
"Front-wheel drive In British English, the term ""drive shaft"" is restricted to a transverse shaft that transmits power to the wheels, especially the front wheels.","In British English, the term ""drive shaft"" is restricted to a transverse shaft which transmits power to the wheels, especially the front wheels.",85914,86611,56170,161.0,7.0,12.0,4.0,0.92,25.0,144.0,7.0,11.0,4.0,0.92,23.0,0.89,1.0,0.92,1.0,0.92,0.92,8.72,8.94,1.03,11,10,0.91,14,14,1.0,0.927744209766388,1,1,1,1,1,0,1,1,1,1,1,1,0
"Vascular plants include the ferns, clubmosses, flowering plants, conifers and other gymnosperms.","They include the ferns, clubmosses, horsetails, flowering plants, conifers and other gymnosperms.",160681,161952,289575,96.0,6.0,3.0,5.0,0.84,12.0,97.0,7.0,3.0,5.0,0.84,12.0,1.01,1.17,1.0,1.0,0.84,1.0,11.21,12.43,1.11,10,9,0.9,14,14,1.0,0.9542070031166076,1,1,1,1,1,0,1,1,1,1,1,1,0
A lymphocyte is a type of white blood cell in the vertebrate immune system.,A general increase in the number of lymphocytes is known as lymphocytosis whereas a decrease is lymphocytopenia.,102568,103389,227451,75.0,4.0,5.0,4.0,0.43,14.0,112.0,5.0,7.0,6.0,0.43,17.0,1.49,1.25,1.4,1.5,0.43,1.21,8.73,10.06,1.15,6,13,2.17,6,14,2.33,0.7291185855865479,0,1,1,1,1,0,1,1,1,1,1,1,0
"Waichiro Omura (born January 1, 1933) is a former Japanese football player.",Waichiro Omura (born 1 January 1933) is a former Japanese football player.,69195,69756,286044,75.0,4.0,8.0,4.0,0.97,12.0,74.0,4.0,7.0,4.0,0.97,12.0,0.99,1.0,0.88,1.0,0.97,1.0,8.68,8.68,1.0,10,10,1.0,10,9,0.9,0.9336835741996764,1,1,1,1,1,0,1,1,1,1,1,1,0
Gauriac is a commune in the Gironde department in south-western France.,Gauriac is a commune.,165266,166569,202897,71.0,7.0,4.0,3.0,0.46,11.0,21.0,2.0,2.0,2.0,0.46,4.0,0.3,0.29,0.5,0.67,0.46,0.36,10.54,13.27,1.26,8,7,0.88,10,2,0.2,0.6217707991600037,1,1,1,1,1,0,1,1,1,1,1,1,0
"It went fully online on June 3, 2009, with a preview version released on June 1, 2009.",References,69586,70147,1818,86.0,6.0,9.0,4.0,0.17,17.0,10.0,0.0,0.0,1.0,0.17,1.0,0.12,0.08,0.06,0.25,0.17,0.06,6.67,9.6,1.44,6,13,2.17,6,14,2.33,0.081690713763237,0,1,1,1,1,0,1,1,1,1,1,1,0
"Maine was an exclave of Massachusetts until 1820, when as a result of the growing population, it became the 23rd state on March 15 under the Missouri Compromise.","Maine attained statehood on March 15, 1820, making it the 23rd state.",189622,191113,184328,161.0,6.0,18.0,7.0,0.43,28.0,69.0,3.0,8.0,2.0,0.43,12.0,0.43,0.5,0.44,0.29,0.43,0.43,8.72,9.32,1.07,13,4,0.31,14,7,0.5,0.6540691256523132,1,1,1,1,1,0,1,1,1,1,1,1,0
In ecology the word describes how biological systems remain diverse and productive over time.,References,142559,143682,23061,93.0,4.0,4.0,6.0,0.14,14.0,10.0,0.0,0.0,1.0,0.14,1.0,0.11,0.12,0.12,0.17,0.14,0.07,8.56,9.6,1.12,12,13,1.08,12,14,1.17,-0.0034739691764116,0,1,1,1,1,0,1,1,1,1,1,1,0
The low temperature behavior of cerium is complex. Four allotropic modifications are thought to exist: cerium at room temperature and at atmospheric pressure is known as Î cerium.,At room temperature Cerium is a solid.,3712,3736,235787,89.0,6.0,13.0,9.0,0.29,14.0,38.0,3.0,4.0,3.0,0.29,7.0,0.43,0.5,0.31,0.33,0.29,0.5,9.44,7.66,0.81,11,7,0.64,11,4,0.36,0.6239761710166931,0,1,1,1,1,0,1,1,1,1,1,1,0
"It is also called complex systems theory, complexity science, study of complex systems, sciences of complexity, non-equilibrium physics, and historical physics.","It is also called complex systems theory, complexity science, study of complex systems and/or sciences of complexity.",66433,66975,205680,160.0,10.0,11.0,8.0,0.79,21.0,117.0,7.0,3.0,6.0,0.79,17.0,0.73,0.7,0.27,0.75,0.79,0.81,8.72,8.6,0.99,13,13,1.0,14,14,1.0,0.8383103013038635,1,1,1,1,1,0,1,1,1,1,1,1,0
"Sir Ian McKellen, Lisa Power, Matthew Parris and Michael Cashman were among its founders.","Many famous people, such as Sir Ian McKellen and Michael Cashman were among those who made it.",170488,171840,151958,89.0,5.0,10.0,3.0,0.6,14.0,94.0,5.0,10.0,3.0,0.6,17.0,1.06,1.0,1.0,1.0,0.6,1.21,10.22,8.49,0.83,5,5,1.0,11,9,0.82,0.7143234014511108,1,1,1,1,1,0,1,1,1,1,1,1,0
"The long-beaked echidnas make up one of the two genera (genus Zaglossus) of echidnas, spiny monotremes that lives in New Guinea.",The long-beaked echidnas make up one of the two genera (Genus Zaglossus) of echidna.,174301,175682,82261,128.0,6.0,15.0,3.0,0.78,21.0,84.0,5.0,5.0,4.0,0.78,14.0,0.66,0.83,0.33,1.33,0.78,0.67,11.98,11.91,0.99,8,6,0.75,13,9,0.69,0.8818100094795227,1,1,1,1,1,0,1,1,1,1,1,1,0
"Abilities and interests Throughout the series, Rowling wrote Harry Potter as a gifted wizard apprentice.","Throughout the series, Rowling wrote Harry Potter as a gifted wizard apprentice.",47163,47538,94758,104.0,4.0,8.0,10.0,0.87,15.0,80.0,4.0,5.0,8.0,0.87,12.0,0.77,1.0,0.62,0.8,0.87,0.8,9.82,9.66,0.98,13,10,0.77,14,12,0.86,0.915539026260376,1,1,1,1,1,0,1,1,1,1,1,1,0
"In 1062 the archbishop of Cologne, Anno II kidnapped the underage German King Heinrich IV from here and in this way obtained the unofficial regency of the Holy Roman Empire.",In 1062 the young German King Heinrich IV (still a child) was kidnapped by the archbishop of Cologne.,36785,37079,178948,173.0,6.0,13.0,11.0,0.53,30.0,101.0,4.0,14.0,4.0,0.53,18.0,0.58,0.67,1.08,0.36,0.53,0.6,9.97,9.75,0.98,13,7,0.54,14,10,0.71,0.7754263877868652,1,1,1,1,1,0,1,1,1,1,1,1,0
"Caulfield is a railway station in Melbourne, Victoria, Australia, located in the suburb of Caulfield East, at the junction of the Frankston, Pakenham and Cranbourne railway lines.",Location,3452,3474,212724,179.0,9.0,19.0,8.0,0.07,27.0,8.0,0.0,0.0,1.0,0.07,1.0,0.04,0.06,0.03,0.12,0.07,0.04,10.82,7.85,0.73,13,13,1.0,14,14,1.0,0.3290386497974396,0,1,1,1,1,0,1,1,1,1,1,1,0
"Original personnel were singer Jon King, guitarist Andy Gill, bass guitarist Dave Allen and drummer Hugo Burnham.","The first line-up was singer Jon King, guitarist Andy Gill, bass guitarist Dave Allen and drummer Hugo Burnham.",137536,138622,258131,113.0,5.0,5.0,5.0,0.87,17.0,111.0,5.0,5.0,3.0,0.87,18.0,0.98,1.0,1.0,0.6,0.87,1.06,9.22,9.18,1.0,9,7,0.78,14,12,0.86,0.964207112789154,1,1,1,1,1,0,1,1,1,1,1,1,0
"The cockpit, set at the extreme rear of the vehicle in the manner of a dragster, was lined with fake fur and featured a 11 ""General Electric"" 1-Touch ""portable television inserted in the console.","All the original parts which could not be used and which Mr. Boeckmann removed from the car, including the frame which was too rusted to reuse, were stored away.",76834,77453,217927,195.0,7.0,18.0,10.0,0.4,34.0,161.0,7.0,26.0,6.0,0.4,29.0,0.83,1.0,1.44,0.6,0.4,0.85,8.94,8.0,0.89,13,5,0.38,14,7,0.5,0.4270453453063965,0,1,1,1,1,0,1,1,1,1,1,1,0
